time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
1.75,0,0,103.006,0,0,20.589,0,0,-17.4108,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.451688,0,0,0,
1.76,0,0,103.21,0,0,20.4162,0,0,-17.2838,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.444144,0,0,0,
1.77,0,0,103.413,0,0,20.2446,0,0,-17.1588,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.436719,0,0,0,
1.78,0,0,103.613,0,0,20.0742,0,0,-17.0358,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.429409,0,0,0,
1.79,0,0,103.812,0,0,19.9051,0,0,-16.9146,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.422212,0,0,0,
1.8,0,0,104.01,0,0,19.7371,0,0,-16.7953,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.415127,0,0,0,
1.81,0,0,104.205,0,0,19.5703,0,0,-16.6779,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.408151,0,0,0,
1.82,0,0,104.399,0,0,19.4047,0,0,-16.5623,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.401283,0,0,0,
1.83,0,0,104.592,0,0,19.2402,0,0,-16.4484,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.394519,0,0,0,
1.84,0,0,104.783,0,0,19.0769,0,0,-16.3363,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.387859,0,0,0,
1.85,0,0,104.972,0,0,18.9146,0,0,-16.2259,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.381301,0,0,0,
1.86,0,0,105.159,0,0,18.7534,0,0,-16.1171,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.374842,0,0,0,
1.87,0,0,105.345,0,0,18.5933,0,0,-16.01,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.368481,0,0,0,
1.88,0,0,105.53,0,0,18.4343,0,0,-15.9046,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.362217,0,0,0,
1.89,0,0,105.712,0,0,18.2763,0,0,-15.8007,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.356046,0,0,0,
1.9,0,0,105.894,0,0,18.1193,0,0,-15.6984,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.349969,0,0,0,
1.91,0,0,106.073,0,0,17.9633,0,0,-15.5976,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.343983,0,0,0,
1.92,0,0,106.251,0,0,17.8083,0,0,-15.4983,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.338086,0,0,0,
1.93,0,0,106.428,0,0,17.6543,0,0,-15.4005,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.332277,0,0,0,
1.94,0,0,106.603,0,0,17.5013,0,0,-15.3042,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.326555,0,0,0,
1.95,0,0,106.776,0,0,17.3492,0,0,-15.2093,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.320918,0,0,0,
1.96,0,0,106.948,0,0,17.198,0,0,-15.1158,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.315364,0,0,0,
1.97,0,0,107.119,0,0,17.0478,0,0,-15.0237,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.309893,0,0,0,
1.98,0,0,107.288,0,0,16.8985,0,0,-14.933,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.304502,0,0,0,
1.99,0,0,107.455,0,0,16.75,0,0,-14.8435,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.299191,0,0,0,
2,0,0,107.621,0,0,16.6025,0,0,-14.7554,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.293958,0,0,0,
2.01,0,0,107.786,0,0,16.4558,0,0,-14.6686,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.288802,0,0,0,
2.02,0,0,107.949,0,0,16.31,0,0,-14.5831,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.283721,0,0,0,
2.03,0,0,108.111,0,0,16.165,0,0,-14.4988,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.278715,0,0,0,
2.04,0,0,108.271,0,0,16.0208,0,0,-14.4158,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.273782,0,0,0,
2.05,0,0,108.43,0,0,15.8775,0,0,-14.3339,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.26892,0,0,0,
2.06,0,0,108.587,0,0,15.7349,0,0,-14.2533,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.26413,0,0,0,
2.07,0,0,108.743,0,0,15.5932,0,0,-14.1738,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.259409,0,0,0,
2.08,0,0,108.897,0,0,15.4523,0,0,-14.0955,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.254756,0,0,0,
2.09,0,0,109.051,0,0,15.3121,0,0,-14.0183,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.250171,0,0,0,
2.1,0,0,109.202,0,0,15.1727,0,0,-13.9422,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.245653,0,0,0,
2.11,0,0,109.353,0,0,15.034,0,0,-13.8673,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2412,0,0,0,
2.12,0,0,109.502,0,0,14.896,0,0,-13.7934,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.236811,0,0,0,
2.13,0,0,109.649,0,0,14.7588,0,0,-13.7205,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.232485,0,0,0,
2.14,0,0,109.795,0,0,14.6224,0,0,-13.6488,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.228222,0,0,0,
2.15,0,0,109.94,0,0,14.4866,0,0,-13.578,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.224021,0,0,0,
2.16,0,0,110.084,0,0,14.3515,0,0,-13.5083,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.21988,0,0,0,
2.17,0,0,110.226,0,0,14.2171,0,0,-13.4396,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.215798,0,0,0,
2.18,0,0,110.367,0,0,14.0834,0,0,-13.3719,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.211775,0,0,0,
2.19,0,0,110.506,0,0,13.9503,0,0,-13.3051,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.20781,0,0,0,
2.2,0,0,110.644,0,0,13.8179,0,0,-13.2394,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.203902,0,0,0,
2.21,0,0,110.781,0,0,13.6862,0,0,-13.1745,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.200051,0,0,0,
2.22,0,0,110.917,0,0,13.5551,0,0,-13.1106,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.196254,0,0,0,
2.23,0,0,111.051,0,0,13.4246,0,0,-13.0476,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.192512,0,0,0,
2.24,0,0,111.184,0,0,13.2947,0,0,-12.9855,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.188824,0,0,0,
2.25,0,0,111.316,0,0,13.1655,0,0,-12.9243,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.185188,0,0,0,
2.26,0,0,111.446,0,0,13.0369,0,0,-12.864,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.181605,0,0,0,
2.27,0,0,111.575,0,0,12.9088,0,0,-12.8045,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.178074,0,0,0,
2.28,0,0,111.703,0,0,12.7814,0,0,-12.7459,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.174593,0,0,0,
2.29,0,0,111.829,0,0,12.6545,0,0,-12.6882,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.171162,0,0,0,
2.3,0,0,111.955,0,0,12.5282,0,0,-12.6312,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.167781,0,0,0,
2.31,0,0,112.079,0,0,12.4024,0,0,-12.5751,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.164448,0,0,0,
2.32,0,0,112.202,0,0,12.2772,0,0,-12.5198,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.161163,0,0,0,
2.33,0,0,112.323,0,0,12.1526,0,0,-12.4653,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.157926,0,0,0,
2.34,0,0,112.443,0,0,12.0284,0,0,-12.4116,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.154735,0,0,0,
2.35,0,0,112.562,0,0,11.9049,0,0,-12.3587,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.151591,0,0,0,
2.36,0,0,112.68,0,0,11.7818,0,0,-12.3065,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148492,0,0,0,
2.37,0,0,112.797,0,0,11.6592,0,0,-12.2551,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145438,0,0,0,
2.38,0,0,112.912,0,0,11.5372,0,0,-12.2044,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142428,0,0,0,
2.39,0,0,113.026,0,0,11.4157,0,0,-12.1545,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.139462,0,0,0,
2.4,0,0,113.139,0,0,11.2946,0,0,-12.1053,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.136539,0,0,0,
2.41,0,0,113.251,0,0,11.174,0,0,-12.0568,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.133658,0,0,0,
2.42,0,0,113.362,0,0,11.0539,0,0,-12.009,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.13082,0,0,0,
2.43,0,0,113.471,0,0,10.9343,0,0,-11.9619,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.128023,0,0,0,
2.44,0,0,113.579,0,0,10.8152,0,0,-11.9155,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.125267,0,0,0,
2.45,0,0,113.686,0,0,10.6965,0,0,-11.8698,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.122552,0,0,0,
2.46,0,0,113.792,0,0,10.5782,0,0,-11.8248,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.119877,0,0,0,
2.47,0,0,113.896,0,0,10.4604,0,0,-11.7804,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.117241,0,0,0,
2.48,0,0,114,0,0,10.3431,0,0,-11.7367,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.114644,0,0,0,
2.49,0,0,114.102,0,0,10.2261,0,0,-11.6936,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.112086,0,0,0,
2.5,0,0,114.203,0,0,10.1096,0,0,-11.6512,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.109566,0,0,0,
2.51,0,0,114.303,0,0,9.99351,0,0,-11.6094,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.107083,0,0,0,
2.52,0,0,114.402,0,0,9.87783,0,0,-11.5682,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.104638,0,0,0,
2.53,0,0,114.5,0,0,9.76255,0,0,-11.5277,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10223,0,0,0,
2.54,0,0,114.596,0,0,9.64767,0,0,-11.4878,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998574,0,0,0,
2.55,0,0,114.691,0,0,9.53319,0,0,-11.4484,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975212,0,0,0,
2.56,0,0,114.786,0,0,9.41909,0,0,-11.4097,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952205,0,0,0,
2.57,0,0,114.879,0,0,9.30538,0,0,-11.3715,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929548,0,0,0,
2.58,0,0,114.971,0,0,9.19204,0,0,-11.334,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907239,0,0,0,
2.59,0,0,115.061,0,0,9.07907,0,0,-11.297,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885273,0,0,0,
2.6,0,0,115.151,0,0,8.96646,0,0,-11.2606,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863647,0,0,0,
2.61,0,0,115.24,0,0,8.85421,0,0,-11.2248,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842356,0,0,0,
2.62,0,0,115.327,0,0,8.74232,0,0,-11.1895,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821398,0,0,0,
2.63,0,0,115.413,0,0,8.63077,0,0,-11.1547,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800769,0,0,0,
2.64,0,0,115.498,0,0,8.51957,0,0,-11.1206,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780464,0,0,0,
2.65,0,0,115.583,0,0,8.4087,0,0,-11.0869,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760482,0,0,0,
2.66,0,0,115.666,0,0,8.29816,0,0,-11.0538,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740817,0,0,0,
2.67,0,0,115.747,0,0,8.18795,0,0,-11.0212,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721468,0,0,0,
2.68,0,0,115.828,0,0,8.07805,0,0,-10.9892,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702431,0,0,0,
2.69,0,0,115.908,0,0,7.96848,0,0,-10.9577,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683703,0,0,0,
2.7,0,0,115.986,0,0,7.85921,0,0,-10.9266,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.066528,0,0,0,
2.71,0,0,116.064,0,0,7.75025,0,0,-10.8961,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.064716,0,0,0,
2.72,0,0,116.14,0,0,7.64159,0,0,-10.8661,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.062934,0,0,0,
2.73,0,0,116.216,0,0,7.53322,0,0,-10.8366,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611816,0,0,0,
2.74,0,0,116.29,0,0,7.42514,0,0,-10.8076,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594587,0,0,0,
2.75,0,0,116.363,0,0,7.31735,0,0,-10.7791,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577649,0,0,0,
2.76,0,0,116.435,0,0,7.20984,0,0,-10.7511,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560999,0,0,0,
2.77,0,0,116.506,0,0,7.10261,0,0,-10.7235,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544635,0,0,0,
2.78,0,0,116.576,0,0,6.99564,0,0,-10.6965,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528554,0,0,0,
2.79,0,0,116.645,0,0,6.88894,0,0,-10.6699,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512754,0,0,0,
2.8,0,0,116.713,0,0,6.78251,0,0,-10.6437,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497232,0,0,0,
2.81,0,0,116.78,0,0,6.67633,0,0,-10.6181,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481986,0,0,0,
2.82,0,0,116.845,0,0,6.5704,0,0,-10.5929,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467013,0,0,0,
2.83,0,0,116.91,0,0,6.46472,0,0,-10.5681,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452311,0,0,0,
2.84,0,0,116.974,0,0,6.35928,0,0,-10.5438,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437878,0,0,0,
2.85,0,0,117.036,0,0,6.25408,0,0,-10.52,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423711,0,0,0,
2.86,0,0,117.098,0,0,6.14911,0,0,-10.4966,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409808,0,0,0,
2.87,0,0,117.158,0,0,6.04438,0,0,-10.4736,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396167,0,0,0,
2.88,0,0,117.218,0,0,5.93987,0,0,-10.4511,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382787,0,0,0,
2.89,0,0,117.276,0,0,5.83558,0,0,-10.429,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369664,0,0,0,
2.9,0,0,117.333,0,0,5.7315,0,0,-10.4073,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356797,0,0,0,
2.91,0,0,117.389,0,0,5.62764,0,0,-10.3861,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344184,0,0,0,
2.92,0,0,117.445,0,0,5.52399,0,0,-10.3653,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331823,0,0,0,
2.93,0,0,117.499,0,0,5.42054,0,0,-10.3449,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319712,0,0,0,
2.94,0,0,117.552,0,0,5.31729,0,0,-10.3249,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.030785,0,0,0,
2.95,0,0,117.604,0,0,5.21424,0,0,-10.3054,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296234,0,0,0,
2.96,0,0,117.655,0,0,5.11137,0,0,-10.2862,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284863,0,0,0,
2.97,0,0,117.705,0,0,5.0087,0,0,-10.2675,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273734,0,0,0,
2.98,0,0,117.754,0,0,4.90621,0,0,-10.2492,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262848,0,0,0,
2.99,0,0,117.803,0,0,4.8039,0,0,-10.2312,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.02522,0,0,0,
3,0,0,117.85,0,0,4.70176,0,0,-10.2137,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241792,0,0,0,
3.01,0,0,117.896,0,0,4.59979,0,0,-10.1966,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231619,0,0,0,
3.02,0,0,117.941,0,0,4.49799,0,0,-10.1799,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221682,0,0,0,
3.03,0,0,117.984,0,0,4.39636,0,0,-10.1635,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211978,0,0,0,
3.04,0,0,118.027,0,0,4.29488,0,0,-10.1476,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202507,0,0,0,
3.05,0,0,118.069,0,0,4.19356,0,0,-10.132,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193267,0,0,0,
3.06,0,0,118.11,0,0,4.0924,0,0,-10.1168,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184255,0,0,0,
3.07,0,0,118.15,0,0,3.99137,0,0,-10.1021,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175472,0,0,0,
3.08,0,0,118.189,0,0,3.8905,0,0,-10.0877,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166916,0,0,0,
3.09,0,0,118.227,0,0,3.78976,0,0,-10.0736,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158586,0,0,0,
3.1,0,0,118.264,0,0,3.68916,0,0,-10.06,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.015048,0,0,0,
3.11,0,0,118.3,0,0,3.5887,0,0,-10.0467,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142597,0,0,0,
3.12,0,0,118.335,0,0,3.48836,0,0,-10.0338,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134936,0,0,0,
3.13,0,0,118.369,0,0,3.38814,0,0,-10.0213,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127496,0,0,0,
3.14,0,0,118.401,0,0,3.28805,0,0,-10.0091,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120276,0,0,0,
3.15,0,0,118.433,0,0,3.18808,0,0,-9.99735,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113274,0,0,0,
3.16,0,0,118.464,0,0,3.08822,0,0,-9.98593,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106491,0,0,0,
3.17,0,0,118.494,0,0,2.98847,0,0,-9.97487,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999241,0,0,0,
3.18,0,0,118.523,0,0,2.88883,0,0,-9.96418,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00935733,0,0,0,
3.19,0,0,118.551,0,0,2.78929,0,0,-9.95385,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00874375,0,0,0,
3.2,0,0,118.578,0,0,2.68985,0,0,-9.94388,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815157,0,0,0,
3.21,0,0,118.604,0,0,2.59051,0,0,-9.93427,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758072,0,0,0,
3.22,0,0,118.629,0,0,2.49126,0,0,-9.92502,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703111,0,0,0,
3.23,0,0,118.653,0,0,2.3921,0,0,-9.91612,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650267,0,0,0,
3.24,0,0,118.675,0,0,2.29302,0,0,-9.90758,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599531,0,0,0,
3.25,0,0,118.697,0,0,2.19403,0,0,-9.89939,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550897,0,0,0,
3.26,0,0,118.718,0,0,2.09511,0,0,-9.89156,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504357,0,0,0,
3.27,0,0,118.738,0,0,1.99627,0,0,-9.88408,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459905,0,0,0,
3.28,0,0,118.757,0,0,1.8975,0,0,-9.87694,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417535,0,0,0,
3.29,0,0,118.775,0,0,1.7988,0,0,-9.87016,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377241,0,0,0,
3.3,0,0,118.792,0,0,1.70016,0,0,-9.86372,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339016,0,0,0,
3.31,0,0,118.808,0,0,1.60159,0,0,-9.85764,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302855,0,0,0,
3.32,0,0,118.823,0,0,1.50307,0,0,-9.85189,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268754,0,0,0,
3.33,0,0,118.837,0,0,1.4046,0,0,-9.8465,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236707,0,0,0,
3.34,0,0,118.85,0,0,1.30619,0,0,-9.84145,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020671,0,0,0,
3.35,0,0,118.862,0,0,1.20782,0,0,-9.83674,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178758,0,0,0,
3.36,0,0,118.874,0,0,1.1095,0,0,-9.83238,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152848,0,0,0,
3.37,0,0,118.884,0,0,1.01121,0,0,-9.82836,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128975,0,0,0,
3.38,0,0,118.893,0,0,0.912967,0,0,-9.82469,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107137,0,0,0,
3.39,0,0,118.901,0,0,0.814753,0,0,-9.82135,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000873301,0,0,0,
3.4,0,0,118.908,0,0,0.71657,0,0,-9.81836,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000695515,0,0,0,
3.41,0,0,118.914,0,0,0.618413,0,0,-9.81571,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000537986,0,0,0,
3.42,0,0,118.92,0,0,0.520279,0,0,-9.8134,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000400692,0,0,0,
3.43,0,0,118.924,0,0,0.422165,0,0,-9.81142,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000283613,0,0,0,
3.44,0,0,118.927,0,0,0.324067,0,0,-9.80979,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000186731,0,0,0,
3.45,0,0,118.929,0,0,0.225982,0,0,-9.8085,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000110033,0,0,0,
3.46,0,0,118.931,0,0,0.127906,0,0,-9.80755,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.35057e-05,0,0,0,
3.47,0,0,118.931,0,0,0.0298368,0,0,-9.80694,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.7141e-05,0,0,0,
3.48,0,0,118.93,0,0,-0.0682299,0,0,-9.80667,1,0,0,0,0,0,0,0,0,0,0,0,0,-9.32734e-07,0,0,0,
